,HomePriceIndex,ConsumerPriceIndex,GDP,MedianHouseholdIncome,S&P500,DowJones,HomePriceIndex_Lag1,S&P500_Lag1,DowJones_Lag1,HomePriceIndex_Lag2,S&P500_Lag2,DowJones_Lag2,HomePriceIndex_Lag3,S&P500_Lag3,DowJones_Lag3,HomePriceIndex_RollMean3,CPI_MedianIncome,GDP_HousingStarts,SP500_MortgageRate,DowJones_MortgageRate
2020-05-08,216.999,255.848,19913.143,68010.0,2929.800048828125,24331.3203125,216.999,2881.18994140625,23875.890625,216.999,2848.419921875,23664.640625,216.999,2868.43994140625,23883.08984375,216.999,17400222.48,20968539.579,9551.148159179687,79320.10421875
2020-05-11,216.999,255.848,19913.143,68010.0,2930.18994140625,24221.990234375,216.999,2929.800048828125,24331.3203125,216.999,2881.18994140625,23875.890625,216.999,2848.419921875,23664.640625,216.999,17400222.48,20968539.579,9552.419208984375,78963.68816406249
2020-05-12,216.999,255.848,19913.143,68010.0,2870.1201171875,23764.779296875,216.999,2930.18994140625,24221.990234375,216.999,2929.800048828125,24331.3203125,216.999,2881.18994140625,23875.890625,216.999,17400222.48,20968539.579,9356.59158203125,77473.18050781249
2020-05-13,216.999,255.848,19913.143,68010.0,2820.0,23247.970703125,216.999,2870.1201171875,23764.779296875,216.999,2930.18994140625,24221.990234375,216.999,2929.800048828125,24331.3203125,216.999,17400222.48,20968539.579,9193.199999999999,75788.3844921875
2020-05-14,216.999,255.848,19913.143,68010.0,2852.5,23625.33984375,216.999,2820.0,23247.970703125,216.999,2870.1201171875,23764.779296875,216.999,2930.18994140625,24221.990234375,216.999,17400222.48,20968539.579,9356.199999999999,77491.1146875
2020-05-15,216.999,255.848,19913.143,68010.0,2863.699951171875,23685.419921875,216.999,2852.5,23625.33984375,216.999,2820.0,23247.970703125,216.999,2870.1201171875,23764.779296875,216.999,17400222.48,20968539.579,9392.935839843749,77688.17734375
2020-05-18,216.999,255.848,19913.143,68010.0,2953.909912109375,24597.369140625,216.999,2863.699951171875,23685.419921875,216.999,2852.5,23625.33984375,216.999,2820.0,23247.970703125,216.999,17400222.48,20968539.579,9688.824511718749,80679.37078124999
2020-05-19,216.999,255.848,19913.143,68010.0,2922.93994140625,24206.859375,216.999,2953.909912109375,24597.369140625,216.999,2863.699951171875,23685.419921875,216.999,2852.5,23625.33984375,216.999,17400222.48,20968539.579,9587.2430078125,79398.49875
2020-05-20,216.999,255.848,19913.143,68010.0,2971.610107421875,24575.900390625,216.999,2922.93994140625,24206.859375,216.999,2953.909912109375,24597.369140625,216.999,2863.699951171875,23685.419921875,216.999,17400222.48,20968539.579,9746.881152343749,80608.95328125
2020-05-21,216.999,255.848,19913.143,68010.0,2948.510009765625,24474.119140625,216.999,2971.610107421875,24575.900390625,216.999,2922.93994140625,24206.859375,216.999,2953.909912109375,24597.369140625,216.999,17400222.48,20968539.579,9553.172431640625,79296.14601562501
2020-05-22,216.999,255.848,19913.143,68010.0,2955.449951171875,24465.16015625,216.999,2948.510009765625,24474.119140625,216.999,2971.610107421875,24575.900390625,216.999,2922.93994140625,24206.859375,216.999,17400222.48,20968539.579,9575.657841796876,79267.11890625
2020-05-26,216.999,255.848,19913.143,68010.0,2991.77001953125,24995.109375,216.999,2955.449951171875,24465.16015625,216.999,2948.510009765625,24474.119140625,216.999,2971.610107421875,24575.900390625,216.999,17400222.48,20968539.579,9693.33486328125,80984.154375
2020-05-27,216.999,255.848,19913.143,68010.0,3036.1298828125,25548.26953125,216.999,2991.77001953125,24995.109375,216.999,2955.449951171875,24465.16015625,216.999,2948.510009765625,24474.119140625,216.999,17400222.48,20968539.579,9837.060820312501,82776.39328125
2020-05-28,216.999,255.848,19913.143,68010.0,3029.72998046875,25400.640625,216.999,3036.1298828125,25548.26953125,216.999,2991.77001953125,24995.109375,216.999,2955.449951171875,24465.16015625,216.999,17400222.48,20968539.579,9543.649438476563,80012.01796874999
2020-05-29,216.999,255.848,19913.143,68010.0,3044.31005859375,25383.109375,216.999,3029.72998046875,25400.640625,216.999,3036.1298828125,25548.26953125,216.999,2991.77001953125,24995.109375,216.999,17400222.48,20968539.579,9589.576684570313,79956.79453125
2020-06-01,217.577,257.004,19913.143,68010.0,3055.72998046875,25475.01953125,216.999,3044.31005859375,25383.109375,216.999,3029.72998046875,25400.640625,216.999,3036.1298828125,25548.26953125,217.19166666666663,17478842.040000003,24971081.322,9625.549438476562,80246.3115234375
2020-06-02,217.577,257.004,19913.143,68010.0,3080.820068359375,25742.650390625,217.577,3055.72998046875,25475.01953125,216.999,3044.31005859375,25383.109375,216.999,3029.72998046875,25400.640625,217.38433333333333,17478842.040000003,24971081.322,9704.583215332032,81089.34873046874
2020-06-03,217.577,257.004,19913.143,68010.0,3122.8701171875,26269.890625,217.577,3080.820068359375,25742.650390625,217.577,3055.72998046875,25475.01953125,216.999,3044.31005859375,25383.109375,217.577,17478842.040000003,24971081.322,9837.040869140625,82750.15546875
2020-06-04,217.577,257.004,19913.143,68010.0,3112.35009765625,26281.8203125,217.577,3122.8701171875,26269.890625,217.577,3080.820068359375,25742.650390625,217.577,3055.72998046875,25475.01953125,217.577,17478842.040000003,24971081.322,9897.273310546876,83576.18859375
2020-06-05,217.577,257.004,19913.143,68010.0,3193.929931640625,27110.98046875,217.577,3112.35009765625,26281.8203125,217.577,3122.8701171875,26269.890625,217.577,3080.820068359375,25742.650390625,217.577,17478842.040000003,24971081.322,10156.697182617188,86212.917890625
2020-06-08,217.577,257.004,19913.143,68010.0,3232.389892578125,27572.439453125,217.577,3193.929931640625,27110.98046875,217.577,3112.35009765625,26281.8203125,217.577,3122.8701171875,26269.890625,217.577,17478842.040000003,24971081.322,10278.999858398438,87680.3574609375
2020-06-09,217.577,257.004,19913.143,68010.0,3207.179931640625,27272.30078125,217.577,3232.389892578125,27572.439453125,217.577,3193.929931640625,27110.98046875,217.577,3112.35009765625,26281.8203125,217.577,17478842.040000003,24971081.322,10198.832182617189,86725.916484375
2020-06-10,217.577,257.004,19913.143,68010.0,3190.139892578125,26989.990234375,217.577,3207.179931640625,27272.30078125,217.577,3232.389892578125,27572.439453125,217.577,3193.929931640625,27110.98046875,217.577,17478842.040000003,24971081.322,10144.644858398438,85828.1689453125
2020-06-11,217.577,257.004,19913.143,68010.0,3002.10009765625,25128.169921875,217.577,3190.139892578125,26989.990234375,217.577,3207.179931640625,27272.30078125,217.577,3232.389892578125,27572.439453125,217.577,17478842.040000003,24971081.322,9636.741313476563,80661.42544921875
2020-06-12,217.577,257.004,19913.143,68010.0,3041.31005859375,25605.5390625,217.577,3002.10009765625,25128.169921875,217.577,3190.139892578125,26989.990234375,217.577,3207.179931640625,27272.30078125,217.577,17478842.040000003,24971081.322,9762.605288085937,82193.780390625
2020-06-15,217.577,257.004,19913.143,68010.0,3066.590087890625,25763.16015625,217.577,3041.31005859375,25605.5390625,217.577,3002.10009765625,25128.169921875,217.577,3190.139892578125,26989.990234375,217.577,17478842.040000003,24971081.322,9843.754182128907,82699.7441015625
2020-06-16,217.577,257.004,19913.143,68010.0,3124.739990234375,26289.98046875,217.577,3066.590087890625,25763.16015625,217.577,3041.31005859375,25605.5390625,217.577,3002.10009765625,25128.169921875,217.577,17478842.040000003,24971081.322,10030.415368652344,84390.8373046875
2020-06-17,217.577,257.004,19913.143,68010.0,3113.489990234375,26119.609375,217.577,3124.739990234375,26289.98046875,217.577,3066.590087890625,25763.16015625,217.577,3041.31005859375,25605.5390625,217.577,17478842.040000003,24971081.322,9994.302868652343,83843.94609375
2020-06-18,217.577,257.004,19913.143,68010.0,3115.340087890625,26080.099609375,217.577,3113.489990234375,26119.609375,217.577,3124.739990234375,26289.98046875,217.577,3066.590087890625,25763.16015625,217.577,17478842.040000003,24971081.322,9751.014475097656,81630.71177734375
2020-06-19,217.577,257.004,19913.143,68010.0,3097.739990234375,25871.4609375,217.577,3115.340087890625,26080.099609375,217.577,3113.489990234375,26119.609375,217.577,3124.739990234375,26289.98046875,217.577,17478842.040000003,24971081.322,9695.926169433593,80977.672734375
2020-06-22,217.577,257.004,19913.143,68010.0,3117.860107421875,26024.9609375,217.577,3097.739990234375,25871.4609375,217.577,3115.340087890625,26080.099609375,217.577,3113.489990234375,26119.609375,217.577,17478842.040000003,24971081.322,9758.902136230468,81458.127734375
2020-06-23,217.577,257.004,19913.143,68010.0,3131.2900390625,26156.099609375,217.577,3117.860107421875,26024.9609375,217.577,3097.739990234375,25871.4609375,217.577,3115.340087890625,26080.099609375,217.577,17478842.040000003,24971081.322,9800.937822265625,81868.59177734375
2020-06-24,217.577,257.004,19913.143,68010.0,3050.330078125,25445.939453125,217.577,3131.2900390625,26156.099609375,217.577,3117.860107421875,26024.9609375,217.577,3097.739990234375,25871.4609375,217.577,17478842.040000003,24971081.322,9547.53314453125,79645.79048828124
2020-06-25,217.577,257.004,19913.143,68010.0,3083.760009765625,25745.599609375,217.577,3050.330078125,25445.939453125,217.577,3131.2900390625,26156.099609375,217.577,3117.860107421875,26024.9609375,217.577,17478842.040000003,24971081.322,9652.168830566407,80583.72677734375
2020-06-26,217.577,257.004,19913.143,68010.0,3009.050048828125,25015.55078125,217.577,3083.760009765625,25745.599609375,217.577,3050.330078125,25445.939453125,217.577,3131.2900390625,26156.099609375,217.577,17478842.040000003,24971081.322,9418.326652832031,78298.67394531249
2020-06-29,217.577,257.004,19913.143,68010.0,3053.239990234375,25595.80078125,217.577,3009.050048828125,25015.55078125,217.577,3083.760009765625,25745.599609375,217.577,3050.330078125,25445.939453125,217.577,17478842.040000003,24971081.322,9556.641169433593,80114.8564453125
2020-06-30,217.577,257.004,19913.143,68010.0,3100.2900390625,25812.880859375,217.577,3053.239990234375,25595.80078125,217.577,3009.050048828125,25015.55078125,217.577,3083.760009765625,25745.599609375,217.577,17478842.040000003,24971081.322,9703.907822265624,80794.31708984375
2020-07-01,219.287,258.408,21647.64,68010.0,3115.860107421875,25734.970703125,217.577,3100.2900390625,25812.880859375,217.577,3053.239990234375,25595.80078125,217.577,3009.050048828125,25015.55078125,218.14700000000002,17574328.080000002,32969355.72,9752.642136230468,80550.45830078125
2020-07-02,219.287,258.408,21647.64,68010.0,3130.010009765625,25827.359375,219.287,3115.860107421875,25734.970703125,217.577,3100.2900390625,25812.880859375,217.577,3053.239990234375,25595.80078125,218.71699999999998,17574328.080000002,32969355.72,9609.130729980468,79289.99328124999
2020-07-06,219.287,258.408,21647.64,68010.0,3179.719970703125,26287.029296875,219.287,3130.010009765625,25827.359375,219.287,3115.860107421875,25734.970703125,217.577,3100.2900390625,25812.880859375,219.287,17574328.080000002,32969355.72,9761.740310058593,80701.17994140624
2020-07-07,219.287,258.408,21647.64,68010.0,3145.320068359375,25890.1796875,219.287,3179.719970703125,26287.029296875,219.287,3130.010009765625,25827.359375,219.287,3115.860107421875,25734.970703125,219.287,17574328.080000002,32969355.72,9656.13260986328,79482.851640625
2020-07-08,219.287,258.408,21647.64,68010.0,3169.93994140625,26067.279296875,219.287,3145.320068359375,25890.1796875,219.287,3179.719970703125,26287.029296875,219.287,3130.010009765625,25827.359375,219.287,17574328.080000002,32969355.72,9731.715620117187,80026.54744140625
2020-07-09,219.287,258.408,21647.64,68010.0,3152.050048828125,25706.08984375,219.287,3169.93994140625,26067.279296875,219.287,3145.320068359375,25890.1796875,219.287,3179.719970703125,26287.029296875,219.287,17574328.080000002,32969355.72,9550.711647949218,77889.4522265625
2020-07-10,219.287,258.408,21647.64,68010.0,3185.0400390625,26075.30078125,219.287,3152.050048828125,25706.08984375,219.287,3169.93994140625,26067.279296875,219.287,3145.320068359375,25890.1796875,219.287,17574328.080000002,32969355.72,9650.671318359375,79008.1613671875
2020-07-13,219.287,258.408,21647.64,68010.0,3155.219970703125,26085.80078125,219.287,3185.0400390625,26075.30078125,219.287,3152.050048828125,25706.08984375,219.287,3169.93994140625,26067.279296875,219.287,17574328.080000002,32969355.72,9560.316511230469,79039.9763671875
2020-07-14,219.287,258.408,21647.64,68010.0,3197.52001953125,26642.58984375,219.287,3155.219970703125,26085.80078125,219.287,3185.0400390625,26075.30078125,219.287,3152.050048828125,25706.08984375,219.287,17574328.080000002,32969355.72,9688.485659179687,80727.0472265625
2020-07-15,219.287,258.408,21647.64,68010.0,3226.56005859375,26870.099609375,219.287,3197.52001953125,26642.58984375,219.287,3155.219970703125,26085.80078125,219.287,3185.0400390625,26075.30078125,219.287,17574328.080000002,32969355.72,9776.476977539061,81416.40181640624
2020-07-16,219.287,258.408,21647.64,68010.0,3215.570068359375,26734.7109375,219.287,3226.56005859375,26870.099609375,219.287,3197.52001953125,26642.58984375,219.287,3155.219970703125,26085.80078125,219.287,17574328.080000002,32969355.72,9582.398803710938,79669.43859375
2020-07-17,219.287,258.408,21647.64,68010.0,3224.72998046875,26671.94921875,219.287,3215.570068359375,26734.7109375,219.287,3226.56005859375,26870.099609375,219.287,3197.52001953125,26642.58984375,219.287,17574328.080000002,32969355.72,9609.695341796874,79482.408671875
2020-07-20,219.287,258.408,21647.64,68010.0,3251.840087890625,26680.869140625,219.287,3224.72998046875,26671.94921875,219.287,3215.570068359375,26734.7109375,219.287,3226.56005859375,26870.099609375,219.287,17574328.080000002,32969355.72,9690.483461914062,79508.9900390625
2020-07-21,219.287,258.408,21647.64,68010.0,3257.300048828125,26840.400390625,219.287,3251.840087890625,26680.869140625,219.287,3224.72998046875,26671.94921875,219.287,3215.570068359375,26734.7109375,219.287,17574328.080000002,32969355.72,9706.754145507812,79984.3931640625
2020-07-22,219.287,258.408,21647.64,68010.0,3276.02001953125,27005.83984375,219.287,3257.300048828125,26840.400390625,219.287,3251.840087890625,26680.869140625,219.287,3224.72998046875,26671.94921875,219.287,17574328.080000002,32969355.72,9762.539658203124,80477.402734375
2020-07-23,219.287,258.408,21647.64,68010.0,3235.659912109375,26652.330078125,219.287,3276.02001953125,27005.83984375,219.287,3257.300048828125,26840.400390625,219.287,3251.840087890625,26680.869140625,219.287,17574328.080000002,32969355.72,9739.336335449218,80223.51353515625
2020-07-24,219.287,258.408,21647.64,68010.0,3215.6298828125,26469.890625,219.287,3235.659912109375,26652.330078125,219.287,3276.02001953125,27005.83984375,219.287,3257.300048828125,26840.400390625,219.287,17574328.080000002,32969355.72,9679.045947265624,79674.37078124999
2020-07-27,219.287,258.408,21647.64,68010.0,3239.409912109375,26584.76953125,219.287,3215.6298828125,26469.890625,219.287,3235.659912109375,26652.330078125,219.287,3276.02001953125,27005.83984375,219.287,17574328.080000002,32969355.72,9750.623835449218,80020.15628906249
2020-07-28,219.287,258.408,21647.64,68010.0,3218.43994140625,26379.279296875,219.287,3239.409912109375,26584.76953125,219.287,3215.6298828125,26469.890625,219.287,3235.659912109375,26652.330078125,219.287,17574328.080000002,32969355.72,9687.504223632812,79401.63068359374
2020-07-29,219.287,258.408,21647.64,68010.0,3258.43994140625,26539.5703125,219.287,3218.43994140625,26379.279296875,219.287,3239.409912109375,26584.76953125,219.287,3215.6298828125,26469.890625,219.287,17574328.080000002,32969355.72,9807.904223632811,79884.10664062499
2020-07-30,219.287,258.408,21647.64,68010.0,3246.219970703125,26313.650390625,219.287,3258.43994140625,26539.5703125,219.287,3218.43994140625,26379.279296875,219.287,3239.409912109375,26584.76953125,219.287,17574328.080000002,32969355.72,9706.197712402345,78677.81466796875
2020-07-31,219.287,258.408,21647.64,68010.0,3271.1201171875,26428.3203125,219.287,3246.219970703125,26313.650390625,219.287,3258.43994140625,26539.5703125,219.287,3218.43994140625,26379.279296875,219.287,17574328.080000002,32969355.72,9780.649150390625,79020.677734375
2020-08-01,222.26,259.366,21647.64,68010.0,3271.1201171875,26428.3203125,219.287,3271.1201171875,26428.3203125,219.287,3246.219970703125,26313.650390625,219.287,3258.43994140625,26539.5703125,220.278,17639481.66,30328343.64,9780.649150390625,79020.677734375
2020-08-03,222.26,259.366,21647.64,68010.0,3294.610107421875,26664.400390625,222.26,3271.1201171875,26428.3203125,219.287,3271.1201171875,26428.3203125,219.287,3246.219970703125,26313.650390625,221.269,17639481.66,30328343.64,9850.884221191407,79726.55716796876
2020-08-04,222.26,259.366,21647.64,68010.0,3306.510009765625,26828.470703125,222.26,3294.610107421875,26664.400390625,222.26,3271.1201171875,26428.3203125,219.287,3271.1201171875,26428.3203125,222.26,17639481.66,30328343.64,9886.46492919922,80217.12740234376
2020-08-05,222.26,259.366,21647.64,68010.0,3327.77001953125,27201.51953125,222.26,3306.510009765625,26828.470703125,222.26,3294.610107421875,26664.400390625,222.26,3271.1201171875,26428.3203125,222.26,17639481.66,30328343.64,9950.03235839844,81332.54339843751
2020-08-06,222.26,259.366,21647.64,68010.0,3349.159912109375,27386.98046875,222.26,3327.77001953125,27201.51953125,222.26,3306.510009765625,26828.470703125,222.26,3294.610107421875,26664.400390625,222.26,17639481.66,30328343.64,9645.580546875,78874.50375
2020-08-07,222.26,259.366,21647.64,68010.0,3351.280029296875,27433.48046875,222.26,3349.159912109375,27386.98046875,222.26,3327.77001953125,27201.51953125,222.26,3306.510009765625,26828.470703125,222.26,17639481.66,30328343.64,9651.686484374999,79008.42375
2020-08-10,222.26,259.366,21647.64,68010.0,3360.469970703125,27791.439453125,222.26,3351.280029296875,27433.48046875,222.26,3349.159912109375,27386.98046875,222.26,3327.77001953125,27201.51953125,222.26,17639481.66,30328343.64,9678.153515625,80039.345625
2020-08-11,222.26,259.366,21647.64,68010.0,3333.68994140625,27686.91015625,222.26,3360.469970703125,27791.439453125,222.26,3351.280029296875,27433.48046875,222.26,3349.159912109375,27386.98046875,222.26,17639481.66,30328343.64,9601.02703125,79738.30125
2020-08-12,222.26,259.366,21647.64,68010.0,3380.35009765625,27976.83984375,222.26,3333.68994140625,27686.91015625,222.26,3360.469970703125,27791.439453125,222.26,3351.280029296875,27433.48046875,222.26,17639481.66,30328343.64,9735.40828125,80573.29875
2020-08-13,222.26,259.366,21647.64,68010.0,3373.429931640625,27896.720703125,222.26,3380.35009765625,27976.83984375,222.26,3333.68994140625,27686.91015625,222.26,3360.469970703125,27791.439453125,222.26,17639481.66,30328343.64,9985.35259765625,82574.29328125
2020-08-14,222.26,259.366,21647.64,68010.0,3372.85009765625,27931.01953125,222.26,3373.429931640625,27896.720703125,222.26,3380.35009765625,27976.83984375,222.26,3333.68994140625,27686.91015625,222.26,17639481.66,30328343.64,9983.6362890625,82675.8178125
2020-08-17,222.26,259.366,21647.64,68010.0,3381.989990234375,27844.91015625,222.26,3372.85009765625,27931.01953125,222.26,3373.429931640625,27896.720703125,222.26,3380.35009765625,27976.83984375,222.26,17639481.66,30328343.64,10010.69037109375,82420.9340625
2020-08-18,222.26,259.366,21647.64,68010.0,3389.780029296875,27778.0703125,222.26,3381.989990234375,27844.91015625,222.26,3372.85009765625,27931.01953125,222.26,3373.429931640625,27896.720703125,222.26,17639481.66,30328343.64,10033.74888671875,82223.088125
2020-08-19,222.26,259.366,21647.64,68010.0,3374.85009765625,27692.880859375,222.26,3389.780029296875,27778.0703125,222.26,3381.989990234375,27844.91015625,222.26,3372.85009765625,27931.01953125,222.26,17639481.66,30328343.64,9989.5562890625,81970.92734375
2020-08-20,222.26,259.366,21647.64,68010.0,3385.510009765625,27739.73046875,222.26,3374.85009765625,27692.880859375,222.26,3389.780029296875,27778.0703125,222.26,3381.989990234375,27844.91015625,222.26,17639481.66,30328343.64,10122.67492919922,82941.79410156251
2020-08-21,222.26,259.366,21647.64,68010.0,3397.159912109375,27930.330078125,222.26,3385.510009765625,27739.73046875,222.26,3374.85009765625,27692.880859375,222.26,3389.780029296875,27778.0703125,222.26,17639481.66,30328343.64,10157.508137207033,83511.68693359375
2020-08-24,222.26,259.366,21647.64,68010.0,3431.280029296875,28308.4609375,222.26,3397.159912109375,27930.330078125,222.26,3385.510009765625,27739.73046875,222.26,3374.85009765625,27692.880859375,222.26,17639481.66,30328343.64,10259.527287597657,84642.298203125
2020-08-25,222.26,259.366,21647.64,68010.0,3443.6201171875,28248.439453125,222.26,3431.280029296875,28308.4609375,222.26,3397.159912109375,27930.330078125,222.26,3385.510009765625,27739.73046875,222.26,17639481.66,30328343.64,10296.424150390625,84462.83396484375
2020-08-26,222.26,259.366,21647.64,68010.0,3478.72998046875,28331.919921875,222.26,3443.6201171875,28248.439453125,222.26,3431.280029296875,28308.4609375,222.26,3397.159912109375,27930.330078125,222.26,17639481.66,30328343.64,10401.402641601564,84712.44056640625
2020-08-27,222.26,259.366,21647.64,68010.0,3484.550048828125,28492.26953125,222.26,3478.72998046875,28331.919921875,222.26,3443.6201171875,28248.439453125,222.26,3431.280029296875,28308.4609375,222.26,17639481.66,30328343.64,10140.040642089843,82912.5043359375
2020-08-28,222.26,259.366,21647.64,68010.0,3508.010009765625,28653.869140625,222.26,3484.550048828125,28492.26953125,222.26,3478.72998046875,28331.919921875,222.26,3443.6201171875,28248.439453125,222.26,17639481.66,30328343.64,10208.30912841797,83382.75919921875
2020-08-31,222.26,259.366,21647.64,68010.0,3500.31005859375,28430.05078125,222.26,3508.010009765625,28653.869140625,222.26,3484.550048828125,28492.26953125,222.26,3478.72998046875,28331.919921875,222.26,17639481.66,30328343.64,10185.902270507813,82731.44777343751
2020-09-01,225.723,259.951,21647.64,68010.0,3526.64990234375,28645.66015625,222.26,3500.31005859375,28430.05078125,222.26,3508.010009765625,28653.869140625,222.26,3484.550048828125,28492.26953125,223.4143333333333,17679267.51,31670497.32,10262.551215820313,83358.87105468751
2020-09-02,225.723,259.951,21647.64,68010.0,3580.840087890625,29100.5,225.723,3526.64990234375,28645.66015625,222.26,3500.31005859375,28430.05078125,222.26,3508.010009765625,28653.869140625,224.56866666666667,17679267.51,31670497.32,10420.244655761719,84682.455
2020-09-03,225.723,259.951,21647.64,68010.0,3455.06005859375,28292.73046875,225.723,3580.840087890625,29100.5,225.723,3526.64990234375,28645.66015625,222.26,3500.31005859375,28430.05078125,225.723,17679267.51,31670497.32,10123.325971679687,82897.7002734375
2020-09-04,225.723,259.951,21647.64,68010.0,3426.9599609375,28133.310546875,225.723,3455.06005859375,28292.73046875,225.723,3580.840087890625,29100.5,225.723,3526.64990234375,28645.66015625,225.723,17679267.51,31670497.32,10040.992685546875,82430.59990234376
2020-09-08,225.723,259.951,21647.64,68010.0,3331.840087890625,27500.890625,225.723,3426.9599609375,28133.310546875,225.723,3455.06005859375,28292.73046875,225.723,3580.840087890625,29100.5,225.723,17679267.51,31670497.32,9762.291457519532,80577.60953125001
2020-09-09,225.723,259.951,21647.64,68010.0,3398.9599609375,27940.470703125,225.723,3331.840087890625,27500.890625,225.723,3426.9599609375,28133.310546875,225.723,3455.06005859375,28292.73046875,225.723,17679267.51,31670497.32,9958.952685546876,81865.57916015625
2020-09-10,225.723,259.951,21647.64,68010.0,3339.18994140625,27534.580078125,225.723,3398.9599609375,27940.470703125,225.723,3331.840087890625,27500.890625,225.723,3426.9599609375,28133.310546875,225.723,17679267.51,31670497.32,9550.083232421875,78748.8990234375
2020-09-11,225.723,259.951,21647.64,68010.0,3340.969970703125,27665.640625,225.723,3339.18994140625,27534.580078125,225.723,3398.9599609375,27940.470703125,225.723,3331.840087890625,27500.890625,225.723,17679267.51,31670497.32,9555.174116210937,79123.73218749999
2020-09-14,225.723,259.951,21647.64,68010.0,3383.5400390625,27993.330078125,225.723,3340.969970703125,27665.640625,225.723,3339.18994140625,27534.580078125,225.723,3398.9599609375,27940.470703125,225.723,17679267.51,31670497.32,9676.92451171875,80060.9240234375
2020-09-15,225.723,259.951,21647.64,68010.0,3401.199951171875,27995.599609375,225.723,3383.5400390625,27993.330078125,225.723,3340.969970703125,27665.640625,225.723,3339.18994140625,27534.580078125,225.723,17679267.51,31670497.32,9727.431860351562,80067.4148828125
2020-09-16,225.723,259.951,21647.64,68010.0,3385.489990234375,28032.380859375,225.723,3401.199951171875,27995.599609375,225.723,3383.5400390625,27993.330078125,225.723,3340.969970703125,27665.640625,225.723,17679267.51,31670497.32,9682.501372070312,80172.6092578125
2020-09-17,225.723,259.951,21647.64,68010.0,3357.010009765625,27901.98046875,225.723,3385.489990234375,28032.380859375,225.723,3401.199951171875,27995.599609375,225.723,3383.5400390625,27993.330078125,225.723,17679267.51,31670497.32,9634.618728027344,80078.6839453125
2020-09-18,225.723,259.951,21647.64,68010.0,3319.469970703125,27657.419921875,225.723,3357.010009765625,27901.98046875,225.723,3385.489990234375,28032.380859375,225.723,3401.199951171875,27995.599609375,225.723,17679267.51,31670497.32,9526.87881591797,79376.79517578126
2020-09-21,225.723,259.951,21647.64,68010.0,3281.06005859375,27147.69921875,225.723,3319.469970703125,27657.419921875,225.723,3357.010009765625,27901.98046875,225.723,3385.489990234375,28032.380859375,225.723,17679267.51,31670497.32,9416.642368164063,77913.8967578125
2020-09-22,225.723,259.951,21647.64,68010.0,3315.570068359375,27288.1796875,225.723,3281.06005859375,27147.69921875,225.723,3319.469970703125,27657.419921875,225.723,3357.010009765625,27901.98046875,225.723,17679267.51,31670497.32,9515.686096191406,78317.075703125
2020-09-23,225.723,259.951,21647.64,68010.0,3236.919921875,26763.130859375,225.723,3315.570068359375,27288.1796875,225.723,3281.06005859375,27147.69921875,225.723,3319.469970703125,27657.419921875,225.723,17679267.51,31670497.32,9289.96017578125,76810.18556640625
2020-09-24,225.723,259.951,21647.64,68010.0,3246.590087890625,26815.439453125,225.723,3236.919921875,26763.130859375,225.723,3315.570068359375,27288.1796875,225.723,3281.06005859375,27147.69921875,225.723,17679267.51,31670497.32,9415.111254882811,77764.7744140625
2020-09-25,225.723,259.951,21647.64,68010.0,3298.4599609375,27173.9609375,225.723,3246.590087890625,26815.439453125,225.723,3236.919921875,26763.130859375,225.723,3315.570068359375,27288.1796875,225.723,17679267.51,31670497.32,9565.53388671875,78804.48671874999
2020-09-28,225.723,259.951,21647.64,68010.0,3351.60009765625,27584.060546875,225.723,3298.4599609375,27173.9609375,225.723,3246.590087890625,26815.439453125,225.723,3236.919921875,26763.130859375,225.723,17679267.51,31670497.32,9719.640283203125,79993.7755859375
2020-09-29,225.723,259.951,21647.64,68010.0,3335.469970703125,27452.66015625,225.723,3351.60009765625,27584.060546875,225.723,3298.4599609375,27173.9609375,225.723,3246.590087890625,26815.439453125,225.723,17679267.51,31670497.32,9672.862915039062,79612.714453125
2020-09-30,225.723,259.951,21647.64,68010.0,3363.0,27781.69921875,225.723,3335.469970703125,27452.66015625,225.723,3351.60009765625,27584.060546875,225.723,3298.4599609375,27173.9609375,225.723,17679267.51,31670497.32,9752.699999999999,80566.927734375
2020-10-01,229.649,260.249,22024.502,68010.0,3380.800048828125,27816.900390625,225.723,3363.0,27781.69921875,225.723,3335.469970703125,27452.66015625,225.723,3351.60009765625,27584.060546875,227.03166666666667,17699534.490000002,33983806.586,9736.704140625,80112.673125
2020-10-02,229.649,260.249,22024.502,68010.0,3348.419921875,27682.810546875,229.649,3380.800048828125,27816.900390625,225.723,3363.0,27781.69921875,225.723,3335.469970703125,27452.66015625,228.34033333333332,17699534.490000002,33983806.586,9643.449375,79726.494375
2020-10-05,229.649,260.249,22024.502,68010.0,3408.60009765625,28148.640625,229.649,3348.419921875,27682.810546875,229.649,3380.800048828125,27816.900390625,225.723,3363.0,27781.69921875,229.649,17699534.490000002,33983806.586,9816.768281249999,81068.08499999999
2020-10-06,229.649,260.249,22024.502,68010.0,3360.969970703125,27772.759765625,229.649,3408.60009765625,28148.640625,229.649,3348.419921875,27682.810546875,229.649,3380.800048828125,27816.900390625,229.649,17699534.490000002,33983806.586,9679.593515625,79985.548125
2020-10-07,229.649,260.249,22024.502,68010.0,3419.43994140625,28303.4609375,229.649,3360.969970703125,27772.759765625,229.649,3408.60009765625,28148.640625,229.649,3348.419921875,27682.810546875,229.649,17699534.490000002,33983806.586,9847.987031249999,81513.9675
